,Company,TypeName,Inches,Ram,Weight,Price,IPS Panel,Display,TouchScreen,First_Res,Second_Res,Processor,Speed,SSD,HDD,Hybrid,Flash_Storage,Graphics_Card,OS,Resolution
868,Acer,Notebook,14.0,8,1.56,48058.56,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
869,Dell,Workstation,15.6,8,2.23,94731.84,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,0,1024,0,0,Nvidia,Windows,1920x1080
870,Lenovo,Notebook,15.6,4,2.38,56210.4,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
871,Lenovo,Notebook,15.6,4,2.2,25521.12,No,Full HD Display,No,1920,1080,Intel Core i3,2.0,0,1024,0,0,AMD,Other OS,1920x1080
872,Toshiba,Notebook,15.6,8,2.0,73952.64,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
873,Lenovo,Notebook,13.3,4,1.44,39160.8,Yes,Full HD Display,No,1920,1080,Intel Core i3,2.4,180,0,0,0,Intel,Windows,1920x1080
874,Samsung,Ultrabook,15.0,16,1.23,98514.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
875,Dell,Ultrabook,12.5,8,1.6,90043.2,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,0,0,0,Intel,Windows,1920x1080
876,Asus,Notebook,15.6,4,2.0,21258.1872,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,1024,0,0,Intel,Other OS,1366x768
877,Xiaomi,Ultrabook,13.3,8,1.28,49816.8,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Nvidia,Windows,1920x1080
878,Dell,Notebook,15.6,4,2.18,48618.0,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,1024,0,0,Nvidia,Windows,1920x1080
879,HP,Notebook,15.6,4,2.04,44701.92,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
880,HP,2 in 1 Convertible,13.3,4,1.28,90576.0,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
881,HP,2 in 1 Convertible,15.6,4,2.3,36486.14399999999,No,HD Display,Yes,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
882,Asus,Notebook,14.1,4,1.65,18541.44,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,0,0,32,Intel,Windows,1366x768
883,Lenovo,Notebook,15.6,8,2.2,35644.32,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.5,0,1024,0,0,Nvidia,Windows,1920x1080
884,Dell,Notebook,15.6,4,2.2,19660.32,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,500,0,0,Intel,Windows,1366x768
885,HP,2 in 1 Convertible,13.3,4,1.28,95850.72,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
886,Dell,Notebook,15.6,4,2.18,24279.696,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,AMD,Other OS,1366x768
887,Asus,Gaming,17.3,12,2.2,72988.272,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,1024,0,0,Nvidia,Windows,1920x1080
888,Acer,Netbook,11.6,4,1.25,15824.16,Yes,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Other OS,1366x768
889,Lenovo,Notebook,17.3,4,2.8,20193.12,No,HD Display,No,1600,900,AMD Processor,2.2,0,500,0,0,AMD,Windows,1600x900
890,HP,Notebook,14.0,4,1.95,67399.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,0,0,0,Intel,Windows,1920x1080
891,HP,2 in 1 Convertible,13.3,16,1.42,74538.72,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.7,256,0,0,0,Intel,Windows,3200x1800
892,Samsung,Ultrabook,15.0,8,1.17,90522.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
893,Lenovo,Ultrabook,14.0,8,1.32,95850.72,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
894,MSI,Gaming,17.3,16,2.43,141138.72,Yes,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.6,512,2048,0,0,Nvidia,Windows,3840x2160
895,Toshiba,Notebook,13.3,8,1.05,78588.0,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
896,Dell,Gaming,15.6,8,2.62,49497.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,0,1024,0,0,Nvidia,Other OS,1920x1080
897,HP,Notebook,15.6,8,2.04,47952.0,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,1024,0,0,Nvidia,Windows,1920x1080
898,Dell,Notebook,15.6,4,2.18,32713.92,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,AMD,Windows,1366x768
899,Dell,Notebook,15.6,8,1.9,49816.8,No,Full HD Display,No,1920,1080,Intel Core i5,2.6,0,500,0,0,Intel,Windows,1920x1080
900,Dell,2 in 1 Convertible,13.3,8,1.24,107257.968,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,1.3,512,0,0,0,Intel,Windows,3200x1800
901,Asus,Gaming,17.3,32,3.58,68145.12,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,0,0,Nvidia,Windows,1920x1080
902,Dell,2 in 1 Convertible,13.3,16,1.22,87858.72,No,Full HD Display,Yes,1920,1080,Intel Core i7,1.3,256,0,0,0,Intel,Windows,1920x1080
903,Lenovo,Ultrabook,14.0,8,1.13,109170.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,0,0,256,Intel,Windows,1920x1080
904,Lenovo,Notebook,15.6,8,1.95,104588.1072,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,512,0,0,0,Intel,Windows,1920x1080
905,LG,Ultrabook,15.6,16,1.08,111834.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
906,HP,Netbook,12.5,8,1.26,79014.23999999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
907,Acer,Notebook,15.6,4,2.2,19127.52,Yes,Full HD Display,No,1920,1080,Other Intel Processor,1.5,0,0,0,16,Intel,Other OS,1920x1080
908,Lenovo,Notebook,15.6,8,2.6,42037.92,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,1024,0,0,Nvidia,Windows,1920x1080
909,LG,Ultrabook,14.0,8,0.98,101178.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
910,Dell,Notebook,14.0,8,1.6,64202.4,No,Full HD Display,No,1920,1080,Intel Core i5,2.8,256,0,0,0,Intel,Windows,1920x1080
911,HP,Ultrabook,12.5,8,1.09,165168.0,No,4K Ultra HD Display,Yes,3840,2160,Other Intel Processor,1.2,240,0,0,0,Intel,Windows,3840x2160
912,Lenovo,Notebook,15.6,6,2.2,42037.92,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
913,HP,Notebook,15.6,8,2.04,54291.78719999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
914,Acer,Notebook,15.6,4,2.4,26586.72,No,Full HD Display,No,1920,1080,Intel Core i3,2.4,0,1024,0,0,Intel,Windows,1920x1080
915,Lenovo,Notebook,13.3,4,1.44,46939.68,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,0,0,0,Intel,Windows,1920x1080
916,HP,Notebook,13.3,8,1.49,51148.8,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
917,MSI,Gaming,17.3,16,2.7,85194.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
918,Dell,Gaming,15.6,16,2.6,71874.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
919,MSI,Gaming,15.6,8,2.2,59668.804800000005,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,1024,0,0,Nvidia,Windows,1920x1080
920,Dell,Notebook,15.6,4,2.18,36496.2672,No,HD Display,No,1366,768,Intel Core i5,2.5,0,1024,0,0,AMD,Windows,1366x768
921,HP,Ultrabook,15.6,8,1.84,69103.62719999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,AMD,Windows,1920x1080
922,HP,Ultrabook,13.3,8,1.39,61218.72,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.7,256,0,0,0,Intel,Windows,3200x1800
923,Toshiba,Notebook,15.6,16,2.4,105228.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Nvidia,Windows,1920x1080
924,Lenovo,2 in 1 Convertible,13.3,8,1.37,97236.0,Yes,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,512,0,0,0,Intel,Windows,1920x1080
925,Dell,Notebook,15.6,4,1.95,38889.072,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
926,Lenovo,Ultrabook,12.5,8,1.36,87912.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
927,HP,Notebook,15.6,8,2.31,62071.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
928,Dell,Notebook,15.6,4,2.18,37725.4368,No,HD Display,No,1366,768,Intel Core i5,2.5,0,1024,0,0,Intel,Windows,1366x768
929,HP,Notebook,14.0,4,1.95,61218.72,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
930,Lenovo,Notebook,15.6,4,2.2,16463.52,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,1024,0,0,Intel,Windows,1366x768
931,HP,Ultrabook,12.5,4,1.26,84129.12,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1920x1080
932,HP,Notebook,15.6,4,1.86,15392.592,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,1024,0,0,Intel,Other OS,1366x768
933,Lenovo,2 in 1 Convertible,13.3,16,1.3,95850.72,Yes,Quad HD+ Display,Yes,3200,1800,Intel Core i7,2.2,1024,0,0,0,Intel,Windows,3200x1800
934,Toshiba,Notebook,14.0,4,1.47,58874.4,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,0,0,0,Intel,Windows,1920x1080
935,HP,Netbook,12.5,8,1.26,88924.31999999999,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
936,Dell,Notebook,15.6,4,2.18,29762.208,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,Intel,Windows,1366x768
937,MSI,Gaming,15.6,8,2.2,63882.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
938,Dell,Ultrabook,14.0,8,1.36,87325.92,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
939,Dell,Gaming,17.3,16,4.36,146946.24,No,HD Display,No,2560,1440,Intel Core i7,2.7,512,1024,0,0,Nvidia,Windows,2560x1440
940,HP,Gaming,17.3,8,2.75,74538.72,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,1024,0,0,Nvidia,Windows,1920x1080
941,Asus,Notebook,17.3,4,2.8,28238.4,No,HD Display,No,1600,900,Other Intel Processor,1.6,0,1024,0,0,Nvidia,Windows,1600x900
942,Acer,Notebook,15.6,4,2.23,32980.32,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
943,Toshiba,Notebook,15.6,8,2.2,59620.32,No,HD Display,No,1366,768,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1366x768
944,Lenovo,2 in 1 Convertible,11.3,8,1.1,69210.72,Yes,Full HD Display,Yes,1920,1080,Other Intel Processor,1.2,256,0,0,0,Intel,Windows,1920x1080
945,Lenovo,Gaming,15.6,16,2.5,53226.72,Yes,Full HD Display,No,1920,1080,AMD Processor,2.1,512,1024,0,0,AMD,Windows,1920x1080
946,Dell,Ultrabook,12.5,8,1.36,78438.816,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
947,Lenovo,Notebook,15.6,8,2.2,36496.8,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,0,1024,0,0,Nvidia,Other OS,1920x1080
948,Dell,Notebook,17.3,4,2.36,35111.52,No,HD Display,No,1600,900,Intel Core i3,2.0,0,1024,0,0,AMD,Windows,1600x900
949,Acer,Notebook,14.0,4,1.68,18594.72,No,HD Display,No,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Other OS,1366x768
950,HP,Workstation,15.6,8,2.0,119826.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.7,8,0,0,0,Nvidia,Windows,1920x1080
951,Dell,Ultrabook,14.0,8,1.36,94572.0,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,0,0,0,Intel,Windows,1920x1080
952,Toshiba,Notebook,13.3,8,1.2,77788.8,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
953,Asus,2 in 1 Convertible,12.5,8,1.2,61751.52,No,Full HD Display,No,1920,1080,Other Intel Processor,1.2,0,0,0,64,Intel,Other OS,1920x1080
954,Lenovo,Ultrabook,14.0,8,1.7,79333.3872,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Intel,Windows,1920x1080
955,Dell,Gaming,17.3,16,4.36,168045.12,Yes,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.8,512,1024,0,0,Nvidia,Windows,3840x2160
956,Dell,2 in 1 Convertible,13.3,8,1.24,101178.72,No,Full HD Display,Yes,1920,1080,Intel Core i5,1.2,256,0,0,0,Intel,Windows,1920x1080
957,HP,2 in 1 Convertible,11.6,4,1.45,41292.0,No,HD Display,Yes,1366,768,Other Intel Processor,1.1,256,0,0,0,Intel,Windows,1366x768
958,Dell,Ultrabook,13.3,8,1.3,67559.04,No,Quad HD+ Display,No,3200,1800,Intel Core i7,2.5,256,0,0,0,Intel,Windows,3200x1800
959,Acer,2 in 1 Convertible,11.6,4,1.25,20725.92,Yes,HD Display,Yes,1366,768,Other Intel Processor,1.6,0,0,0,32,Intel,Other OS,1366x768
960,Toshiba,Notebook,13.3,8,1.2,81784.8,No,Full HD Display,No,1920,1080,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1920x1080
961,Lenovo,Ultrabook,12.5,8,1.36,93772.8,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.6,256,0,0,0,Intel,Windows,1920x1080
962,Acer,Notebook,15.6,12,2.4,53759.52,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,1024,0,0,Nvidia,Windows,1920x1080
963,Toshiba,Ultrabook,12.5,8,1.1,95371.2,No,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
964,HP,Notebook,15.6,8,2.04,45101.52,No,HD Display,No,1366,768,Intel Core i5,2.5,0,1024,0,0,Nvidia,Windows,1366x768
965,Dell,Notebook,15.6,4,2.25,24808.2336,No,HD Display,No,1366,768,Intel Core i3,2.0,0,1024,0,0,AMD,Other OS,1366x768
966,Dell,Notebook,15.6,4,1.9,43956.0,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
967,HP,Notebook,15.6,4,2.04,36496.8,No,Full HD Display,No,1920,1080,Intel Core i3,2.4,0,500,0,0,Intel,Windows,1920x1080
968,Dell,Gaming,17.3,32,4.42,167778.72,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
969,Lenovo,Notebook,15.6,6,2.4,37029.6,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Nvidia,Windows,1920x1080
970,Dell,2 in 1 Convertible,13.3,16,1.22,101178.72,No,Quad HD+ Display,Yes,3200,1800,Intel Core i7,1.3,512,0,0,0,Intel,Windows,3200x1800
971,Dell,Ultrabook,14.0,8,1.5,104587.57439999998,No,HD Display,Yes,2560,1440,Intel Core i7,2.6,256,0,0,0,Intel,Windows,2560x1440
972,Dell,Gaming,17.3,32,4.42,149184.0,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,1024,0,0,Nvidia,Windows,1920x1080
973,Toshiba,Notebook,14.0,8,1.95,62870.4,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
974,Asus,Gaming,17.3,16,2.73,109218.672,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
975,HP,Notebook,15.6,8,2.04,52161.12,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.7,128,1024,0,0,Nvidia,Windows,1920x1080
976,Lenovo,Notebook,14.0,4,1.7,53386.56,No,HD Display,No,1366,768,Intel Core i5,2.3,0,0,508,0,Intel,Windows,1366x768
977,Asus,2 in 1 Convertible,15.6,16,2.3,95850.72,No,4K Ultra HD Display,Yes,3840,2160,Intel Core i7,2.7,512,2048,0,0,Nvidia,Windows,3840x2160
978,HP,Notebook,15.6,6,2.04,30849.12,No,HD Display,No,1366,768,Intel Core i7,2.7,0,1024,0,0,Intel,Windows,1366x768
979,Asus,Gaming,17.3,16,2.99,93186.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
980,Dell,2 in 1 Convertible,15.6,12,2.19,69210.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
981,Toshiba,Notebook,13.3,4,1.2,63669.6,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,0,0,0,Intel,Windows,1920x1080
982,Lenovo,Notebook,15.6,6,2.2,29250.72,No,Full HD Display,No,1920,1080,AMD Processor,3.6,256,0,0,0,AMD,Windows,1920x1080
983,Fujitsu,Notebook,15.6,4,2.3,34578.72,No,HD Display,No,1366,768,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1366x768
984,Toshiba,Notebook,14.0,4,1.75,48751.2,No,HD Display,No,1366,768,Intel Core i5,2.3,0,500,0,0,Intel,Windows,1366x768
985,Dell,Notebook,15.6,4,2.25,31914.72,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,AMD,Windows,1366x768
986,HP,Notebook,15.6,8,2.04,42943.68,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,1024,0,0,Intel,Windows,1920x1080
987,Lenovo,Gaming,15.6,8,2.5,63349.92,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
988,Dell,Notebook,15.6,8,2.36,39906.72,No,HD Display,No,1366,768,Intel Core i7,2.7,0,1024,0,0,AMD,Windows,1366x768
989,Dell,Notebook,14.0,8,1.6,59620.32,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,128,0,0,0,Intel,Windows,1920x1080
990,HP,Netbook,12.5,8,0.97,101658.24,No,Full HD Display,No,1920,1080,Other Intel Processor,1.2,512,0,0,0,Intel,Windows,1920x1080
991,HP,Notebook,15.6,4,2.1,26586.72,No,Full HD Display,No,1920,1080,Intel Core i3,2.0,128,1024,0,0,AMD,Windows,1920x1080
992,Lenovo,Notebook,15.6,4,1.9,14418.6336,No,HD Display,No,1366,768,Other Intel Processor,1.1,128,0,0,0,Intel,Other OS,1366x768
993,Lenovo,Notebook,15.6,8,2.3,71874.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
994,Dell,2 in 1 Convertible,13.3,8,1.68,47365.92,No,Full HD Display,Yes,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
995,Asus,Notebook,13.3,8,1.4,61272.0,No,Quad HD+ Display,No,3200,1800,Intel Core i5,2.5,256,0,0,0,Intel,Windows,3200x1800
996,HP,Ultrabook,13.3,8,1.11,71874.72,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.7,256,0,0,0,Intel,Windows,1920x1080
997,Acer,Notebook,15.6,4,2.4,20246.4,No,HD Display,No,1366,768,Other Intel Processor,1.1,0,500,0,0,Intel,Windows,1366x768
998,Asus,Gaming,15.6,16,2.5,95850.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,256,1024,0,0,Nvidia,Windows,1920x1080
999,HP,Ultrabook,14.0,8,1.48,111301.92,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,512,0,0,0,Intel,Windows,1920x1080
1000,Acer,Gaming,15.6,8,2.7,67132.8,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1001,HP,Notebook,13.3,8,1.34,63349.92,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1002,Dell,Notebook,15.6,4,2.18,29144.16,No,HD Display,No,1366,768,Intel Core i3,2.4,128,0,0,0,Intel,Windows,1366x768
1003,HP,Notebook,14.0,4,1.64,41505.12,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1004,Toshiba,Notebook,13.3,4,1.2,63669.6,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,128,0,0,0,Intel,Windows,1920x1080
1005,HP,Notebook,14.0,4,1.48,58607.46719999999,No,HD Display,No,1366,768,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1366x768
1006,HP,Notebook,14.0,4,1.95,64202.4,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1007,HP,Ultrabook,14.0,8,1.43,77202.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Intel,Windows,1920x1080
1008,HP,Notebook,14.0,8,1.64,55904.5728,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Nvidia,Windows,1920x1080
1009,HP,Notebook,14.0,4,1.64,36443.52,No,HD Display,No,1366,768,Intel Core i3,2.4,0,500,0,0,Intel,Windows,1366x768
1010,Dell,Gaming,15.6,8,2.65,50562.72,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,0,1024,0,Nvidia,Windows,1920x1080
1011,HP,Ultrabook,12.5,4,1.26,81997.92,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1920x1080
1012,HP,Notebook,14.0,4,1.48,84715.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1013,HP,Ultrabook,14.0,8,1.54,100550.5488,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1014,HP,Notebook,13.3,4,1.49,42624.0,No,HD Display,No,1366,768,Intel Core i3,2.4,0,500,0,0,Intel,Windows,1366x768
1015,Toshiba,Notebook,13.3,8,1.5,64468.8,No,HD Display,No,1366,768,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1366x768
1016,HP,Notebook,15.6,4,2.04,41025.0672,No,HD Display,No,1366,768,Intel Core i3,2.4,256,0,0,0,Intel,Windows,1366x768
1017,Lenovo,Notebook,17.3,16,2.4,158135.04,Yes,4K Ultra HD Display,No,3840,2160,Intel Core i7,2.7,512,0,0,0,Nvidia,Windows,3840x2160
1018,Toshiba,Notebook,14.0,8,1.47,79387.2,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1019,HP,Notebook,14.0,8,1.43,118761.12,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1020,Dell,2 in 1 Convertible,15.6,4,2.08,42410.3472,Yes,Full HD Display,Yes,1920,1080,Intel Core i3,2.3,0,1024,0,0,Intel,Windows,1920x1080
1021,Toshiba,Ultrabook,13.3,8,1.2,84715.2,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1022,HP,Notebook,13.3,8,1.11,61218.72,Yes,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1023,HP,Notebook,14.0,8,1.64,63159.7104,No,Full HD Display,No,1920,1080,Intel Core i7,2.7,256,0,0,0,Nvidia,Windows,1920x1080
1024,Dell,Notebook,15.6,8,2.09,55754.3232,No,Full HD Display,No,1920,1080,Intel Core i5,2.4,0,500,0,0,Intel,Windows,1920x1080
1025,HP,Ultrabook,12.5,4,1.26,83063.52,No,HD Display,No,1366,768,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1366x768
1026,HP,Notebook,14.0,4,2.31,63349.92,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1027,HP,Notebook,14.0,4,1.95,56476.8,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1028,Dell,Ultrabook,13.3,8,1.29,86526.72,No,Quad HD+ Display,Yes,3200,1800,Intel Core i5,2.5,256,0,0,0,Intel,Windows,3200x1800
1029,HP,Notebook,17.3,8,2.63,57542.4,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Nvidia,Windows,1920x1080
1030,HP,Notebook,14.0,4,1.64,51841.44,No,HD Display,No,1366,768,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1366x768
1031,Acer,Notebook,15.6,6,2.1,21791.52,No,HD Display,No,1366,768,AMD Processor,3.0,0,1024,0,0,AMD,Windows,1366x768
1032,MSI,Gaming,17.3,8,2.7,63499.10399999999,No,Full HD Display,No,1920,1080,Intel Core i7,2.8,128,1024,0,0,Nvidia,Windows,1920x1080
1033,HP,Notebook,14.0,8,1.95,63669.6,No,Full HD Display,No,1920,1080,Intel Core i5,2.3,256,0,0,0,Intel,Windows,1920x1080
1034,HP,Notebook,15.6,8,1.84,65480.5872,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1035,HP,Ultrabook,12.5,8,1.26,71874.72,No,Full HD Display,No,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1036,HP,Notebook,15.6,4,2.04,39533.76,No,HD Display,No,1366,768,Intel Core i5,2.5,0,500,0,0,Intel,Windows,1366x768
1037,Toshiba,Ultrabook,14.0,8,1.47,91908.0,Yes,Full HD Display,No,1920,1080,Intel Core i7,2.6,256,0,0,0,Intel,Windows,1920x1080
1038,Dell,Notebook,15.6,8,2.09,56633.976,No,Full HD Display,No,1920,1080,Intel Core i5,2.4,256,0,0,0,Intel,Windows,1920x1080
1039,HP,Notebook,14.0,8,1.64,53839.9728,No,Full HD Display,No,1920,1080,Intel Core i5,2.5,256,0,0,0,Intel,Windows,1920x1080
1040,Lenovo,2 in 1 Convertible,15.6,4,1.8,45128.16,Yes,Full HD Display,Yes,1920,1080,Intel Core i7,2.5,256,0,0,0,Intel,Windows,1920x1080
1041,Vero,Notebook,14.0,2,1.45,11231.424,No,HD Display,No,1366,768,Other Intel Processor,1.44,0,0,0,32,Intel,Windows,1366x768
